scenario_idx,minADE,minFDE,miss
8125,2.355032,5.999380,1
8126,0.192228,0.260898,0
8127,1.911150,3.045178,1
8128,0.513010,0.429214,0
8129,0.575439,0.511514,0
8130,0.500645,0.964234,0
8131,0.140314,0.053430,0
8132,0.551406,1.922499,0
8133,0.171266,0.160175,0
8134,0.117323,0.083347,0
8135,0.645322,0.268918,0
8136,0.578621,0.917800,0
8137,0.555150,0.886876,0
8138,0.475178,0.444945,0
8139,0.765064,1.484130,0
8140,1.737175,4.185427,1
8141,0.665833,2.287911,1
8142,0.715996,0.995707,0
8143,0.996535,4.594544,1
8144,0.422591,1.294064,0
8145,0.726297,1.682313,0
8146,0.225671,0.405135,0
8147,0.106771,0.091729,0
8148,0.062050,0.053268,0
8149,0.078486,0.081507,0
8150,0.205776,0.337588,0
8151,0.108324,0.095726,0
8152,2.570609,3.679192,1
8153,0.508957,0.373153,0
8154,0.827783,1.323173,0
8155,1.392161,2.708596,1
8156,0.993302,1.866800,0
8157,0.255332,0.239178,0
8158,0.529719,0.932878,0
8159,0.215167,0.379102,0
8160,0.133917,0.062585,0
8161,0.352709,0.652408,0
8162,0.103056,0.110492,0
8163,0.432182,0.692159,0
8164,0.132494,0.155797,0
8165,1.107339,3.053831,1
8166,1.298247,1.455241,0
8167,0.065799,0.059881,0
8168,0.934835,2.109133,1
8169,0.343221,1.055068,0
8170,1.945290,4.565555,1
8171,0.158779,0.017081,0
8172,0.472191,0.589963,0
8173,0.324049,0.590199,0
8174,0.991273,1.266403,0
8175,0.518929,0.854894,0
8176,0.964396,0.875912,0
8177,0.106328,0.038268,0
8178,1.093273,3.149936,1
8179,0.562697,1.324248,0
8180,2.320382,1.276361,0
8181,0.433622,0.315535,0
8182,2.658766,4.055326,1
8183,0.119070,0.069870,0
8184,0.096498,0.098249,0
8185,0.498521,0.953314,0
8186,0.293061,0.326104,0
8187,0.254029,0.513047,0
8188,0.554457,1.098126,0
8189,0.133634,0.165531,0
8190,0.090934,0.085020,0
8191,1.450200,2.787028,1
8192,0.524118,0.676898,0
8193,0.346659,0.336191,0
8194,0.158808,0.155928,0
8195,0.431989,0.575215,0
8196,0.408445,0.489485,0
8197,0.099970,0.114341,0
8198,0.166215,0.098850,0
8199,0.372740,0.443556,0
8200,0.090299,0.034262,0
8201,0.053286,0.035789,0
8202,0.495611,0.762378,0
8203,0.870764,1.585512,0
8204,2.074905,2.832851,1
8205,0.793996,0.995613,0
8206,0.436255,0.678127,0
8207,1.510501,1.959865,0
8208,0.218760,0.344539,0
8209,0.337297,0.857233,0
8210,1.187064,2.460311,1
8211,0.123153,0.188410,0
8212,0.088233,0.123951,0
8213,0.123491,0.106182,0
8214,0.514636,0.398020,0
8215,0.595352,0.538484,0
8216,0.848301,2.042462,1
8217,0.501810,0.929758,0
8218,1.039227,1.746102,0
8219,0.737692,0.744786,0
8220,0.253476,0.553555,0
8221,0.223798,0.565997,0
8222,0.277815,0.288437,0
8223,0.508150,1.240700,0
8224,2.149259,2.868645,1
8225,1.802544,4.684469,1
8226,1.190791,1.335833,0
8227,1.852236,2.767627,1
8228,0.463213,0.981541,0
8229,1.659459,2.466514,1
8230,0.102854,0.087526,0
8231,0.828585,2.147810,1
8232,0.572393,0.831778,0
8233,0.461724,0.722807,0
8234,0.537116,0.285884,0
8235,0.325376,0.348836,0
8236,1.973129,1.103156,0
8237,0.660672,1.031503,0
8238,2.123147,3.339469,1
8239,0.989331,1.272668,0
8240,0.611786,0.961048,0
8241,1.573133,3.287612,1
8242,0.132923,0.080791,0
8243,1.576807,4.813099,1
8244,0.335293,0.435651,0
8245,0.610913,1.599569,0
8246,0.163748,0.061598,0
8247,1.586527,3.388318,1
8248,0.638489,1.173783,0
8249,0.071896,0.049810,0
8250,0.684079,0.341994,0
8251,0.344532,0.640529,0
8252,0.522002,0.902280,0
8253,0.197204,0.280815,0
8254,0.212340,0.297786,0
8255,0.078993,0.078547,0
8256,0.750262,1.182797,0
8257,2.303009,4.881236,1
8258,0.065580,0.042039,0
8259,2.402177,3.461804,1
8260,1.310763,0.738289,0
8261,0.253034,0.475888,0
8262,0.681733,1.530588,0
8263,0.980826,1.787719,0
8264,2.716593,3.846440,1
8265,1.459043,3.517104,1
8266,0.162409,0.171658,0
8267,0.152178,0.164407,0
8268,0.116817,0.031163,0
8269,1.872252,4.896609,1
8270,1.051860,2.414842,1
8271,0.134432,0.090219,0
8272,0.444725,0.755249,0
8273,1.160211,3.011370,1
8274,0.141677,0.128624,0
8275,0.116096,0.116952,0
8276,1.462790,3.801346,1
8277,0.457286,0.782390,0
8278,0.101303,0.104155,0
8279,0.352441,0.408788,0
8280,0.284252,0.296732,0
8281,0.903626,1.401962,0
8282,0.098245,0.078561,0
8283,0.410969,0.320251,0
8284,0.289292,0.534861,0
8285,0.348687,0.271541,0
8286,0.188366,0.181094,0
8287,2.538662,2.392134,1
8288,0.478332,0.182472,0
8289,0.060622,0.085071,0
8290,0.114463,0.105405,0
8291,0.086577,0.096966,0
8292,0.298573,0.805363,0
8293,0.051427,0.069636,0
8294,1.114561,2.181513,1
8295,0.655562,0.800299,0
8296,0.687487,0.557707,0
8297,0.763642,2.027385,1
8298,0.348937,0.439463,0
8299,0.109274,0.123367,0
8300,0.654463,1.509105,0
8301,1.572846,1.856166,0
8302,0.049479,0.042676,0
8303,0.730197,0.871912,0
8304,0.104313,0.099471,0
8305,1.307449,2.874253,1
8306,0.522682,0.709638,0
8307,0.712187,0.974935,0
8308,0.387517,0.707103,0
8309,0.204365,0.273781,0
8310,0.863791,3.144707,1
8311,0.179905,0.040331,0
8312,2.429613,3.699834,1
8313,0.091408,0.072647,0
8314,0.433433,0.519480,0
8315,1.569399,2.576123,1
8316,0.740176,0.962756,0
8317,0.462369,0.748961,0
8318,1.041868,1.553380,0
8319,1.376076,4.629150,1
8320,0.073313,0.081715,0
8321,0.079783,0.090025,0
8322,0.085396,0.073509,0
8323,0.491215,0.882841,0
8324,0.048056,0.014131,0
8325,0.653709,1.106675,0
8326,0.196349,0.100104,0
8327,0.915052,1.031088,0
8328,0.061895,0.058409,0
8329,0.516977,1.129139,0
8330,0.601599,1.301125,0
8331,0.112098,0.123661,0
8332,0.154199,0.096493,0
8333,1.465577,2.356898,1
8334,0.065012,0.055558,0
8335,3.336355,4.344007,1
8336,1.083137,1.611123,0
8337,0.481056,1.053205,0
8338,0.637216,1.165246,0
8339,0.099396,0.074256,0
8340,0.710115,2.333753,1
8341,2.874659,5.173032,1
8342,1.091195,1.926236,0
8343,0.684185,0.764595,0
8344,0.309628,0.765833,0
8345,0.651501,1.241990,0
8346,0.058983,0.040568,0
8347,0.211864,0.090603,0
8348,0.064773,0.047918,0
8349,1.606458,2.934509,1
8350,0.132467,0.205445,0
8351,0.084669,0.090345,0
8352,0.293837,0.205081,0
8353,0.582565,1.749491,0
8354,0.156510,0.094330,0
8355,0.164604,0.161955,0
8356,0.335986,0.406777,0
8357,0.063654,0.040085,0
8358,0.681005,1.510926,0
8359,0.454186,0.849140,0
8360,0.137221,0.372750,0
8361,0.733131,1.614320,0
8362,0.142361,0.138631,0
8363,2.867084,8.460786,1
8364,0.544818,1.251828,0
8365,1.211375,2.390524,1
8366,0.472572,0.361781,0
8367,1.917360,2.912014,1
8368,0.327920,0.595360,0
8369,1.393974,1.743660,0
8370,0.052899,0.098203,0
8371,0.104358,0.094704,0
8372,0.410931,0.836034,0
8373,0.531913,1.036105,0
8374,0.689781,1.357926,0
8375,0.090254,0.059351,0
8376,0.727201,1.452176,0
8377,0.133534,0.128998,0
8378,0.363699,0.783039,0
8379,0.573585,0.131149,0
8380,1.018235,1.544119,0
8381,0.104317,0.062273,0
8382,0.090156,0.066055,0
8383,0.064828,0.058236,0
8384,0.193949,0.190312,0
8385,0.082422,0.063748,0
8386,0.279035,0.285442,0
8387,0.905049,1.586471,0
8388,0.387459,1.240045,0
8389,0.194303,0.374250,0
8390,2.031853,3.800798,1
8391,0.985751,1.165278,0
8392,1.274545,1.509055,0
8393,0.073825,0.050826,0
8394,0.572220,0.954620,0
8395,1.871248,3.351895,1
8396,1.267393,1.757350,0
8397,0.281734,0.533419,0
8398,0.455798,0.639058,0
8399,0.161999,0.150720,0
8400,0.184437,0.062716,0
8401,0.359709,0.565454,0
8402,4.939144,9.320077,1
8403,0.071012,0.068680,0
8404,0.614988,0.968396,0
8405,0.977650,1.973715,0
8406,2.600591,7.177280,1
8407,0.398290,0.517405,0
8408,0.746653,1.597554,0
8409,0.429708,0.273625,0
8410,0.500620,0.827362,0
8411,0.562807,0.764204,0
8412,0.643381,1.631963,0
8413,0.282146,0.364611,0
8414,1.829727,4.485950,1
8415,0.073871,0.049259,0
8416,0.550951,0.734081,0
8417,0.229902,0.551818,0
8418,0.216980,0.068789,0
8419,0.630525,0.977975,0
8420,0.345987,0.633110,0
8421,2.378570,2.459157,1
8422,3.281254,5.048717,1
8423,0.087685,0.100222,0
8424,1.535455,3.605542,1
8425,0.212529,0.173659,0
8426,0.526972,1.197558,0
8427,0.746303,1.206810,0
8428,0.608956,0.370523,0
8429,0.443459,0.571451,0
8430,1.060965,1.684087,0
8431,5.566551,15.342945,1
8432,0.300004,0.330305,0
8433,0.058135,0.043138,0
8434,0.146995,0.199782,0
8435,0.423662,0.346146,0
8436,1.246340,3.541548,1
8437,1.346501,1.806253,0
8438,0.978159,3.108419,1
8439,0.422192,1.059470,0
8440,0.138525,0.095466,0
8441,0.497217,0.987214,0
8442,0.533137,0.298099,0
8443,0.142443,0.142971,0
8444,0.083847,0.086333,0
8445,0.288920,0.143364,0
8446,2.091153,5.764556,1
8447,1.035041,1.846236,0
8448,0.628984,1.617564,0
8449,0.114579,0.116314,0
8450,0.374193,0.698639,0
8451,1.254355,2.577025,1
8452,0.256625,0.606609,0
8453,0.379712,1.333332,0
8454,0.281533,0.226723,0
8455,1.775146,0.483762,0
8456,0.355155,0.100162,0
8457,1.478707,1.244417,0
8458,0.124614,0.100331,0
8459,0.071604,0.079149,0
8460,0.088634,0.064495,0
8461,0.513178,0.895840,0
8462,4.233798,14.286263,1
8463,0.331878,0.297461,0
8464,0.936666,2.552440,1
8465,1.770159,2.132115,1
8466,0.502914,0.545116,0
8467,0.562903,1.344588,0
8468,0.560384,0.903666,0
8469,1.201849,1.665270,0
8470,0.083202,0.082917,0
8471,0.058985,0.074031,0
8472,1.246509,1.671645,0
8473,0.414690,0.556582,0
8474,0.184518,0.212720,0
8475,0.093475,0.084765,0
8476,0.228950,0.318608,0
8477,0.072000,0.041227,0
8478,0.674619,1.106070,0
8479,0.058396,0.065682,0
8480,0.093309,0.042428,0
8481,0.428511,0.676139,0
8482,0.088889,0.050594,0
8483,0.336883,0.686514,0
8484,0.866997,2.137523,1
8485,0.096624,0.125364,0
8486,0.089247,0.088769,0
8487,2.233446,0.958684,0
8488,0.988807,1.760293,0
8489,0.303870,0.475880,0
8490,1.177862,2.446558,1
8491,1.258968,1.577198,0
8492,0.346367,0.422579,0
8493,0.631733,1.031974,0
8494,1.233955,2.424206,1
8495,0.894717,1.392013,0
8496,0.469938,1.006743,0
8497,0.080310,0.069625,0
8498,0.537340,0.331149,0
8499,0.804467,1.789308,0
8500,0.152497,0.164902,0
8501,0.519175,0.434737,0
8502,0.072785,0.080918,0
8503,0.288193,0.359363,0
8504,0.437160,0.448947,0
8505,4.930839,9.865837,1
8506,1.466555,3.265793,1
8507,2.625269,7.321466,1
8508,0.344462,0.669141,0
8509,0.083614,0.176530,0
8510,0.057838,0.110223,0
8511,0.061112,0.055328,0
8512,0.075162,0.058987,0
8513,0.499428,0.831866,0
8514,0.369689,0.587736,0
8515,0.762703,1.428514,0
8516,0.074109,0.037160,0
8517,1.811470,0.249022,0
8518,0.114519,0.128328,0
8519,0.405208,0.412416,0
8520,0.692226,0.785965,0
8521,0.360573,0.828168,0
8522,0.614294,0.698334,0
8523,0.275554,0.564375,0
8524,0.568428,0.941688,0
8525,0.422785,0.389169,0
8526,0.074782,0.065687,0
8527,0.197908,0.381933,0
8528,0.293771,0.522269,0
8529,0.332239,0.799072,0
8530,0.334444,0.693524,0
8531,0.068062,0.055615,0
8532,0.265896,0.457720,0
8533,0.500176,0.367009,0
8534,0.504244,0.788553,0
8535,0.054549,0.017492,0
8536,1.144805,2.400205,1
8537,0.281150,0.079848,0
8538,0.163476,0.124216,0
8539,0.390120,0.497500,0
8540,0.375957,0.541852,0
8541,0.324456,0.700369,0
8542,0.847111,2.784021,1
8543,0.220438,0.511485,0
8544,0.624826,1.977952,0
8545,0.081253,0.066114,0
8546,4.721521,13.404891,1
8547,0.110232,0.057336,0
8548,0.394714,0.744784,0
8549,1.382315,1.735352,0
8550,0.082784,0.029800,0
8551,2.877232,5.672394,1
8552,0.090226,0.103340,0
8553,0.598895,1.500032,0
8554,0.363144,0.292168,0
8555,0.764273,1.940045,0
8556,0.358263,0.326212,0
8557,1.097537,2.725703,1
8558,0.527642,0.930887,0
8559,0.121438,0.119651,0
8560,0.328747,0.242573,0
8561,0.892575,2.046529,1
8562,0.371786,0.589690,0
8563,0.866662,2.923442,1
8564,0.153399,0.104844,0
8565,1.072011,1.378545,0
8566,0.145856,0.079238,0
8567,0.725759,0.751073,0
8568,0.981558,1.376271,0
8569,1.580157,1.682871,0
8570,0.086480,0.094581,0
8571,0.075489,0.074062,0
8572,0.150282,0.016293,0
8573,0.137836,0.230407,0
8574,0.079934,0.090634,0
8575,1.547587,2.774956,1
8576,0.731085,1.507501,0
8577,1.890886,1.887604,0
8578,1.112211,1.779212,0
8579,0.115524,0.189801,0
8580,3.225991,9.571418,1
8581,0.272011,0.370078,0
8582,0.704254,1.040886,0
8583,0.572908,0.862416,0
8584,0.240743,0.610793,0
8585,0.066677,0.063023,0
8586,0.064744,0.078298,0
8587,1.835793,4.373635,1
8588,0.919455,0.766101,0
8589,0.448442,0.951602,0
8590,0.527995,1.191290,0
8591,0.670839,1.546048,0
8592,0.439715,0.911770,0
8593,0.242393,0.347855,0
8594,0.703237,1.063769,0
8595,0.633077,0.561464,0
8596,0.299894,0.571051,0
8597,0.266310,0.951095,0
8598,0.267532,0.664555,0
8599,0.088637,0.098158,0
8600,0.371049,0.585314,0
8601,0.316940,0.190885,0
8602,0.095088,0.080924,0
8603,0.074160,0.077715,0
8604,1.305499,1.656399,0
8605,0.777437,1.385647,0
8606,2.101818,3.211571,1
8607,0.187188,0.228863,0
8608,0.426645,0.309664,0
8609,0.366134,0.652236,0
8610,1.063814,1.543520,0
8611,0.055304,0.091799,0
8612,0.169538,0.361004,0
8613,0.360861,0.176808,0
8614,0.094621,0.092379,0
8615,2.572545,3.337342,1
8616,0.219203,0.266775,0
8617,1.103392,1.704040,0
8618,0.409133,1.295424,0
8619,0.102167,0.115730,0
8620,0.125151,0.121227,0
8621,4.428268,8.679461,1
8622,0.371350,1.211040,0
8623,0.842484,0.562604,0
8624,0.213681,0.239711,0
8625,0.111534,0.113402,0
8626,0.054400,0.047722,0
8627,3.824582,6.582866,1
8628,1.723086,3.551973,1
8629,0.166159,0.048087,0
8630,0.553379,1.559962,0
8631,0.535096,0.980864,0
8632,0.090683,0.045893,0
8633,1.611977,2.656039,1
8634,1.408118,3.750425,1
8635,0.489068,1.031083,0
8636,0.338023,0.408947,0
8637,0.422632,0.792748,0
8638,0.705789,0.650939,0
8639,0.620898,0.655822,0
8640,1.051050,1.905923,0
8641,0.120467,0.076907,0
8642,0.135596,0.123120,0
8643,0.428863,0.264125,0
8644,0.761846,1.423990,0
8645,0.175297,0.204073,0
8646,0.401747,0.487914,0
8647,0.296859,0.170252,0
8648,0.228683,0.198607,0
8649,0.110053,0.059029,0
8650,0.468158,0.514898,0
8651,0.110307,0.102416,0
8652,0.513335,1.231029,0
8653,0.722855,1.592500,0
8654,0.127250,0.113523,0
8655,1.979789,1.806737,0
8656,0.177852,0.220959,0
8657,0.942180,1.373665,0
8658,0.068572,0.053220,0
8659,1.188233,1.982206,0
8660,0.183295,0.072151,0
8661,0.379698,0.435907,0
8662,0.486751,0.825261,0
8663,0.139034,0.129790,0
8664,0.293334,0.270007,0
8665,1.635848,3.503731,1
8666,2.169790,2.715652,1
8667,0.175209,0.176504,0
8668,0.436983,0.941768,0
8669,0.096089,0.131940,0
8670,0.582156,0.858920,0
8671,1.789187,6.509524,1
8672,0.758543,1.036611,0
8673,1.659006,0.912964,0
8674,0.044713,0.009114,0
8675,0.086955,0.086856,0
8676,0.405622,0.571921,0
8677,0.982309,1.155252,0
8678,0.475799,0.733110,0
8679,0.463846,0.936610,0
8680,0.056017,0.060329,0
8681,0.095336,0.094533,0
8682,1.109312,2.720269,1
8683,0.473318,0.774941,0
8684,1.437123,1.391888,0
8685,0.103117,0.350711,0
8686,1.162202,1.928758,0
8687,0.497479,1.228425,0
8688,3.813229,8.083694,1
8689,2.040542,2.229432,1
8690,0.442381,1.103209,0
8691,0.467869,0.515037,0
8692,0.594560,1.047669,0
8693,0.197054,0.205530,0
8694,0.396891,0.612734,0
8695,0.496073,0.801044,0
8696,0.074303,0.074710,0
8697,0.087644,0.085399,0
8698,0.126656,0.117206,0
8699,0.638982,1.152194,0
8700,0.079793,0.085309,0
8701,0.724144,1.471929,0
8702,0.779310,1.591750,0
8703,0.790003,1.347329,0
8704,0.071739,0.065767,0
8705,0.605287,1.531140,0
8706,1.203739,1.983065,0
8707,0.246912,0.360607,0
8708,1.027027,1.649903,0
8709,5.218385,16.221329,1
8710,0.320156,0.548003,0
8711,1.548899,2.625097,1
8712,0.092946,0.097799,0
8713,0.309438,0.449110,0
8714,0.207746,0.407080,0
8715,0.744629,0.537053,0
8716,1.637585,5.835937,1
8717,4.377454,7.772469,1
8718,0.353302,0.370777,0
8719,0.747075,1.822588,0
8720,0.063453,0.056796,0
8721,1.414310,3.501278,1
8722,0.050414,0.070352,0
8723,0.440636,0.251611,0
8724,0.430618,0.178878,0
8725,0.420498,0.143753,0
8726,0.076785,0.055421,0
8727,0.684623,1.575113,0
8728,0.359840,0.466399,0
8729,0.316078,0.541948,0
8730,1.392214,3.464221,1
8731,0.083091,0.087487,0
8732,0.503348,0.916287,0
8733,0.183607,0.460151,0
8734,2.874055,3.956851,1
8735,0.442406,0.826401,0
8736,1.133150,3.888588,1
8737,1.386349,2.486083,1
8738,0.120718,0.063304,0
8739,2.390875,2.173780,1
8740,0.246073,0.573658,0
8741,0.530537,0.760025,0
8742,0.723165,1.215724,0
8743,0.810082,1.052792,0
8744,2.753457,6.067168,1
8745,0.796634,1.457219,0
8746,0.827901,1.624853,0
8747,0.074467,0.052776,0
8748,1.837844,3.134359,1
8749,0.576820,1.222648,0
8750,0.445557,1.065184,0
8751,0.320554,0.665615,0
8752,2.675586,3.840440,1
8753,0.400932,0.709896,0
8754,0.186924,0.151708,0
8755,2.989094,8.251238,1
8756,0.130939,0.073005,0
8757,5.379172,12.256600,1
8758,0.787509,1.189794,0
8759,0.859726,1.267495,0
8760,0.361107,0.149147,0
8761,0.097686,0.106284,0
8762,0.395023,0.613909,0
8763,0.706125,2.048423,1
8764,0.246015,0.516540,0
8765,0.605977,0.964248,0
8766,5.043925,13.772414,1
8767,0.072663,0.068894,0
8768,0.299567,0.266303,0
8769,0.523359,1.583959,0
8770,3.766531,7.199411,1
8771,0.469353,0.283965,0
8772,1.174133,1.753836,0
8773,1.927691,5.583034,1
8774,1.489426,4.830366,1
8775,0.720391,1.296634,0
8776,1.146996,1.480014,0
8777,0.083685,0.083999,0
8778,0.049553,0.100839,0
8779,0.503555,0.868758,0
8780,2.190027,3.885619,1
8781,0.752212,3.549272,1
8782,0.319427,0.158566,0
8783,0.293769,0.387533,0
8784,0.354032,0.769624,0
8785,0.890328,1.811466,0
8786,0.087656,0.067096,0
8787,0.301105,0.100906,0
8788,1.406555,3.121913,1
8789,0.873506,1.356237,0
8790,0.427893,0.121560,0
8791,0.435381,0.785248,0
8792,0.901902,1.861364,0
8793,0.101169,0.117678,0
8794,0.964145,2.740464,1
8795,0.877052,1.242473,0
8796,0.339530,0.521226,0
8797,0.088290,0.088267,0
8798,0.468629,0.563185,0
8799,0.657297,0.464957,0
8800,0.689024,1.442822,0
8801,0.643332,0.861440,0
8802,1.615027,4.785387,1
8803,0.294910,0.573994,0
8804,2.000477,3.706988,1
8805,0.506799,0.580066,0
8806,0.230898,0.432485,0
8807,0.513420,1.050912,0
8808,0.427057,0.659183,0
8809,0.556720,1.130817,0
8810,0.739513,1.112508,0
8811,0.539346,1.106404,0
8812,0.076132,0.074337,0
8813,0.124430,0.077328,0
8814,0.088953,0.048265,0
8815,0.085097,0.104359,0
8816,1.119326,2.539789,1
8817,0.387251,0.721520,0
8818,1.039946,0.987388,0
8819,0.063964,0.050302,0
8820,0.063995,0.056903,0
8821,0.378016,0.643896,0
8822,2.141823,3.588369,1
8823,1.070643,2.159235,1
8824,1.047214,1.963108,0
8825,0.210293,0.061405,0
8826,0.606812,0.944354,0
8827,0.436344,0.536032,0
8828,0.208023,0.299203,0
8829,0.260190,0.334325,0
8830,0.381662,0.422958,0
8831,0.331465,0.540382,0
8832,0.578753,1.261311,0
8833,0.420120,0.298436,0
8834,0.269823,0.703080,0
8835,0.301978,0.390158,0
8836,1.504254,3.707695,1
8837,0.185308,0.458891,0
8838,0.142175,0.069095,0
8839,0.866399,1.883326,0
8840,0.067223,0.069968,0
8841,0.256269,0.453368,0
8842,0.618322,1.251316,0
8843,0.429282,0.613183,0
8844,0.590079,0.597477,0
8845,0.645046,0.997389,0
8846,2.320426,5.954926,1
8847,0.370595,0.482991,0
8848,0.064561,0.027945,0
8849,0.442350,0.643904,0
8850,0.072272,0.055971,0
8851,0.581294,1.413062,0
8852,0.069663,0.065198,0
8853,0.113850,0.120024,0
8854,3.208571,4.815915,1
8855,0.704536,1.133518,0
8856,2.148533,1.691253,0
8857,0.414707,0.196990,0
8858,0.107145,0.127400,0
8859,0.542715,0.815078,0
8860,0.186267,0.199175,0
8861,0.856848,1.548917,0
8862,0.287325,0.347962,0
8863,0.347952,0.273299,0
8864,0.472993,0.665630,0
8865,0.105310,0.036786,0
8866,0.083182,0.038687,0
8867,0.833591,1.096627,0
8868,0.085728,0.037449,0
8869,0.133048,0.149293,0
8870,0.671557,1.005098,0
8871,0.906551,1.785435,0
8872,0.566748,1.291656,0
8873,1.244660,1.837822,0
8874,0.103521,0.099141,0
8875,0.446703,0.516045,0
8876,0.306471,0.434299,0
8877,0.076814,0.086975,0
8878,0.744286,0.816066,0
8879,0.625534,1.863975,0
8880,0.898624,2.856132,1
8881,0.074544,0.040049,0
8882,0.796001,1.339527,0
8883,0.107655,0.075198,0
8884,1.052228,2.941555,1
8885,0.089113,0.090005,0
8886,0.213133,0.304233,0
8887,0.109538,0.087866,0
8888,0.990596,2.105755,1
8889,0.365433,0.557960,0
8890,1.172524,3.566907,1
8891,0.635024,1.133237,0
8892,1.550216,4.880280,1
8893,0.132945,0.122682,0
8894,1.099034,2.024358,1
8895,0.632733,0.159177,0
8896,0.084498,0.091127,0
8897,1.671844,1.519211,0
8898,0.099676,0.090595,0
8899,0.159652,0.360952,0
8900,1.783554,2.280519,1
8901,0.093135,0.097703,0
8902,0.800480,0.671765,0
8903,1.110442,3.192396,1
8904,0.075526,0.144957,0
8905,0.473924,0.622782,0
8906,0.623305,1.219681,0
8907,0.075110,0.034667,0
8908,0.539439,0.150053,0
8909,0.084004,0.054918,0
8910,0.250591,0.120133,0
8911,0.286921,0.383621,0
8912,0.151439,0.156782,0
8913,2.591494,10.066984,1
8914,0.241543,0.355132,0
8915,0.816572,1.192062,0
8916,0.291280,0.421172,0
8917,0.348351,0.844921,0
8918,0.185129,0.179327,0
8919,0.487340,0.889395,0
8920,0.463559,1.249924,0
8921,0.099403,0.094594,0
8922,0.368388,0.547895,0
8923,1.508049,1.552940,0
